sample_id,split,image_path,image_sha256,label_path,label_sha256,class_id,class_name,num_objects,source_dataset,site_id,real_or_synthetic
Monohansett_01__tile_r0014_c0002,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0014_c0002.png,314dfb5153a6937ac0a76e84fd227d470e50804671838f3622b9928db2bdc920,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0014_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0014_c0003,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0014_c0003.png,ad51fededdb303eb91dfb1baf5feb4e14a0584b34aaa3f77fc4a28972bfe9e38,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0014_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0015_c0000,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0015_c0000.png,8e8a519f80ec62ca2d8b73931fab20ca9b7406146a304feec5b679d54d00bbcb,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0015_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0015_c0001,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0015_c0001.png,89373099970912db1f90a012fa928ff2bb3e3818473c785f73db855490a699af,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0015_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0015_c0002,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0015_c0002.png,e2d6fe6043b8a1c1a6d727903d9e9b07959f9b41a08af28d1c3f59de82977b26,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0015_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0015_c0003,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0015_c0003.png,764440897c57061dc538c811010c1de2cba9f9980786c1e889a8a28bd7ec59b2,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0015_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0016_c0000,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0016_c0000.png,aecb913cf601999fe9121b3d9808ca0ad6e596f42685b18e71e0f96275675b41,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0016_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0016_c0001,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0016_c0001.png,dca2d310d053b77d87ace7e9154383e8642bbc19b0ce238c22646635c70c10b8,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0016_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0016_c0002,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0016_c0002.png,a885b04050a5443060a2884c39842fba0cb3938e1e5fdf59a6a6371f7a3d41e6,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0016_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0016_c0003,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0016_c0003.png,e73fbb93bf6478a2e22e43441f3e81db1e69bcbed76794a4283e85ca68bdbdf9,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0016_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0017_c0000,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0017_c0000.png,e81630133715d30f5f44f4658e83cb8034f6c30eb18e0e7bed4714019f6f6e39,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0017_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0017_c0001,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0017_c0001.png,07443c7d1280ef32953fd403cb922dd0893ae14d7fcd2eac4088b0f3c5d4eff9,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0017_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0017_c0002,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0017_c0002.png,3ee32baa53bfaf606d0bb5ea75e7680e89b66049dd6625fbd2bc1eb3931237d3,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0017_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_01__tile_r0017_c0003,train,data/dataset_v1.0/images/train/Monohansett_01__tile_r0017_c0003.png,d902454b9ef4fdc27f89aad4df7624e79c79358573197a10452c8e9fd29156c4,data/dataset_v1.0/labels/train/Monohansett_01__tile_r0017_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_01,REAL
Monohansett_02__tile_r0000_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0000_c0000.png,b719f870600c52c822ddbfad43d2e044c4fd8c876bb703406ba7d67a9894587e,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0000_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0000_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0000_c0001.png,4834d76dd564afcc18f4c9f12ea0bbd2283fa02801515a9dbc5d0aa8d684b8d1,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0000_c0001.txt,b37c493f970e364836266580ec2fd903061c42bfdc1ddfc118bce1f13ee09bee,2,shipwreck,1,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0000_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0000_c0002.png,2bb006b6625948eb735c632a80dd84694be0ccc16da10e52edbe83f0575b60b8,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0000_c0002.txt,79fcfcdcda69def1697e89c5d14cfbcac036bfe68ce47b37042587b8df4170f9,2,shipwreck,1,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0000_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0000_c0003.png,0e4bfe7e445a22a5348fe83679440359a1d7a37651ebeddd77cfb70af3f6d778,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0000_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0001_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0001_c0000.png,961801ce2e6045aaaa1ce9f786890993cbbf53ad2a99cd32801313abc2250d78,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0001_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0001_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0001_c0001.png,49e4541ab14a82295e4767bb9ea8c68114209d2001bf74eaa28f079d9f820450,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0001_c0001.txt,eeb98ee90fc0200081cf00466849c331ce8d2a2f4bd839e59516c62c519a6594,2,shipwreck,1,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0001_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0001_c0002.png,8c65677669d38fb37e0b3d14aca09c4173cd1242ea1407062131be095a179497,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0001_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0001_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0001_c0003.png,f2c78ad3f04f0963f7b66645e630bc08b4bd983cc0d334e3cda5ab1a55fcae1a,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0001_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0002_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0002_c0000.png,f2500c43f20e324be78efe6607262983263b9775bb7932080c0100002ad76600,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0002_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0002_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0002_c0001.png,958057bc4c12c71936b24ef896e6ed77bb37a3b9d8965d3a1f0d09aad578b17a,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0002_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0002_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0002_c0002.png,2a337fcb10fba01c662d3826a00392389ccaf0485bc3d0dbfac5320e5c2e5373,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0002_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0002_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0002_c0003.png,40346bd8619d44bee7327f595c260ceb7cf7ea73cc6347787a9b1abef8f7e808,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0002_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0003_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0003_c0000.png,57abaf4e81b41548fc3873c1831d1e8c65fc5c4a205d7856c2e8fe83fe606cfb,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0003_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0003_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0003_c0001.png,8e414726f0f904ecd745d363032ec1bf4c13ec730c39ee5f5acc0e413a300790,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0003_c0001.txt,6a0ffb78614ff14741eedd24f9af0a72f672e90b63e9dcad17b80c835ddcaa54,2,shipwreck,1,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0003_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0003_c0002.png,44a282eb0ab7c7f572c35697d6c7bc3019c236c6bebe5cc823d5ce4af4f21f77,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0003_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0003_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0003_c0003.png,d7a62c9e738013658b7aae7aee133e2adf9d7c699f79edf0152d24b9d1a438ab,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0003_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0004_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0004_c0000.png,f2fa38c635c91a2cc60752dd6b1b0985341f9070f9c6c8be5fefd864497b04eb,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0004_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0004_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0004_c0001.png,a048415157674cc1edf2dbde4d0611936e04003edbb9d82e1f9280a24de6010f,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0004_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0004_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0004_c0002.png,b673916e65bd82829a69aeb653339791912cbf063e1c0fcf3dd249b80cf6dfd5,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0004_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0004_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0004_c0003.png,53c73364c5ebc47028f443918ef25a95913b951780d62e56fb243fe558e4b35a,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0004_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0005_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0005_c0000.png,43651fa8b1470416b8ee763e4f8031279b5d069db70836fedd0420641df5ab6d,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0005_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0005_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0005_c0001.png,4794d1bb15cf892205c38b6ce2c0a356c6acf00f71e951b59570fc8aafe8c74f,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0005_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0005_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0005_c0002.png,3d522c99bfaf118cd6430135ce0039062de2780d8eec0257a6f43860ef0dfed8,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0005_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0005_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0005_c0003.png,c9f7c934b8e791354f38a65d1ff419e2f9de4bf2c51c3ead511b5ca19f86d586,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0005_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0006_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0006_c0000.png,02fb3f5d54c31809421a15710cb4dcd079cd3201483d42c9306f9800c51e2b26,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0006_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0006_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0006_c0001.png,a504aaa1607fa26aaac63ac921472fa26674c08bb267ba81a3885b742e1f2104,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0006_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0006_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0006_c0002.png,188f949211825cad97f9d1e2a272a27486dab97b427a02f255a258d490a46ef6,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0006_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0006_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0006_c0003.png,50967bd444ab6686c4aee1d7a5c9c3ca62325d68841f49fb5d3291deb6dfea72,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0006_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0007_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0007_c0000.png,c572a8082bf9e04e56723a0978c40d10f5c55dcc96051cc76955ee8c628a1c11,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0007_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0007_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0007_c0001.png,18d95c8ea5db8952b869d822f02319b39f0646b26749a0cc131ff2610c449761,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0007_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0007_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0007_c0002.png,326962774332a4871e41a56b65caa27952381c95310a2facd5749e828c86b356,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0007_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0007_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0007_c0003.png,a6e8ca1f99c22f5c0a1e386c78744294e28c134962139858ccbfa36b9de9f79e,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0007_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0008_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0008_c0000.png,d2dcb8a5f89e23238916a8b404f1c3f4cc0a626a817c7da7c8472bf1fa5e70fb,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0008_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0008_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0008_c0001.png,383b70ff23634941201ea9d1407e5402d788386e0112fc33559c880f2bd1ed6f,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0008_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0008_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0008_c0002.png,f28b121452dfbf2fef9dacf6d199fe468fde1e0312c70cae3230b656030990fe,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0008_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0008_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0008_c0003.png,7dcad30c9db5a173302f3541bc8d254e9c604cd8ef6a5a411b4f742d49f2c095,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0008_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0009_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0009_c0000.png,548a7c111c3cc1c770db749fcbdbb4c1682c789f837c12ac44e2f39f0a096054,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0009_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0009_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0009_c0001.png,6f69043875e13146e98c3b3dc99a2c29090fc917cbc37c0c8082fb9988ccf6cd,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0009_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0009_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0009_c0002.png,960ada493e12a5d8984b9438743911a1fe288e3256dbec7f2bb6afbc14aae516,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0009_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0009_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0009_c0003.png,ca272e5ac6354d1366b969c3ce16c5c42a41390b84c926f66787642058c78b05,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0009_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0010_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0010_c0000.png,721f44578656bea52d666c373400a960af59a4b3210f073dd5a5a8aff307954f,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0010_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0010_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0010_c0001.png,78c029a4ca9b627112aa50d1678740650116f483b3ae9db8e391e4b318f8044b,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0010_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0010_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0010_c0002.png,d52ab82cf6584659d0d955d5045004ccab4fea56b60a495238b48c9b49bc285b,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0010_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0010_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0010_c0003.png,5f3b2ebf62705146b8d831fafe14dd8765a691460efa167712cf51db008cb749,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0010_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0011_c0000,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0011_c0000.png,8e69c06f4e2a729b0dfe6b93eeb39fe7c6ff4fee8def44afaa25c6e66ba6e79b,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0011_c0000.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0011_c0001,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0011_c0001.png,b8c98e74a17faf29502d8971151d77fc16fa7546cdc4fec4babf2e6ad3c4585c,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0011_c0001.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0011_c0002,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0011_c0002.png,d6a427419fdab71027cd17523a216318a62e93ff7447513b48c695113a7e7eda,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0011_c0002.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
Monohansett_02__tile_r0011_c0003,train,data/dataset_v1.0/images/train/Monohansett_02__tile_r0011_c0003.png,7f808c8fc1e8d688c399b99a25bd7fffcd6374e8dcdd388d9bc8b1a059934187,data/dataset_v1.0/labels/train/Monohansett_02__tile_r0011_c0003.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,-1,negative_background,0,AI4Shipwrecks-NOAA-ThunderBay,Monohansett_02,REAL
