filename,source,source_id_swath_site,split,class_id,class_name,num_objects
Monrovia_04__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_04,train,-1,negative_background,0
Monrovia_04__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_04,train,-1,negative_background,0
Monrovia_04__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_04,train,-1,negative_background,0
Monrovia_04__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_04,train,-1,negative_background,0
Monrovia_04__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_04,train,-1,negative_background,0
Monrovia_05__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,3
Monrovia_05__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,2
Monrovia_05__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,3
Monrovia_05__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,2,shipwreck,1
Monrovia_05__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_05__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_05,train,-1,negative_background,0
Monrovia_06__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,1
Monrovia_06__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,4
Monrovia_06__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,1
Monrovia_06__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,2
Monrovia_06__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,1
Monrovia_06__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,1
Monrovia_06__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,2
Monrovia_06__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,2,shipwreck,3
Monrovia_06__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_06__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_06,train,-1,negative_background,0
Monrovia_07__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,1
Monrovia_07__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,1
Monrovia_07__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,3
Monrovia_07__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,3
Monrovia_07__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,2
Monrovia_07__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,2
Monrovia_07__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,2
Monrovia_07__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,2,shipwreck,1
Monrovia_07__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_07__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_07,train,-1,negative_background,0
Monrovia_08__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,1
Monrovia_08__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,2
Monrovia_08__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,5
Monrovia_08__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,2
Monrovia_08__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,1
Monrovia_08__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,2
Monrovia_08__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,5
Monrovia_08__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,2
Monrovia_08__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,2,shipwreck,1
Monrovia_08__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Monrovia_08__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Monrovia_08,train,-1,negative_background,0
Montana_01__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,2
Montana_01__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,2,shipwreck,1
Montana_01__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_01__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_01,train,-1,negative_background,0
Montana_02__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,1
Montana_02__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,1
Montana_02__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,2
Montana_02__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,1
Montana_02__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,1
Montana_02__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,2,shipwreck,1
Montana_02__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_02__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_02,train,-1,negative_background,0
Montana_03__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,3
Montana_03__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,1
Montana_03__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,2
Montana_03__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,2,shipwreck,2
Montana_03__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_03__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_03,train,-1,negative_background,0
Montana_04__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,1
Montana_04__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,1
Montana_04__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,2
Montana_04__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,2
Montana_04__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,1
Montana_04__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,2,shipwreck,1
Montana_04__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_04__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_04,train,-1,negative_background,0
Montana_05__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,3
Montana_05__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,2
Montana_05__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,2
Montana_05__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,2,shipwreck,1
Montana_05__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_05__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_05,train,-1,negative_background,0
Montana_06__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,3
Montana_06__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,2,shipwreck,1
Montana_06__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0004_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0005_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0005_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0005_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_06__tile_r0005_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_06,train,-1,negative_background,0
Montana_07__tile_r0000_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0000_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0000_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0000_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0001_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0001_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0001_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,3
Montana_07__tile_r0001_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0002_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0002_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0002_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0002_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0003_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0003_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0003_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,3
Montana_07__tile_r0003_c0003.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0004_c0000.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,-1,negative_background,0
Montana_07__tile_r0004_c0001.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,1
Montana_07__tile_r0004_c0002.png,AI4Shipwrecks-NOAA-ThunderBay,Montana_07,train,2,shipwreck,3
